# SYNTHETIC DEMO DATA - randomly generated, NOT from the real Kaggle dataset.
# Generated by scripts/generate_synthetic_data.py (fixed seed=42). See that file's
# header for details and calibration notes.
SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DEBT_SUM_SUM,HAS_BUREAU_HISTORY,PREV_APP_COUNT,PREV_APP_APPROVAL_RATE,PREV_APP_REFUSED_COUNT,HAS_PREV_APPLICATION,INSTALL_LATE_COUNT
902014,0,Cash loans,M,0,99600.0,435100.0,17960.0,Higher education,Married,,-24402,-1590,6,1,144400.0,True,3,0.844,0,True,0
902015,0,Cash loans,F,0,65500.0,347800.0,32722.1,Higher education,Separated,Low-skill Laborers,-21615,-2630,5,3,328600.0,True,3,0.87,1,True,0
902016,0,Cash loans,F,1,100300.0,423500.0,21278.4,Secondary / secondary special,Widow,Sales staff,-14949,-2487,6,0,33300.0,True,3,0.825,1,True,2
902017,0,Cash loans,M,1,126400.0,469600.0,25945.8,Higher education,Married,,-14283,-1521,6,1,332500.0,True,1,0.672,0,True,0
902018,0,Cash loans,M,0,327800.0,1865000.0,56268.8,Secondary / secondary special,Married,Laborers,-12772,-1215,4,3,368700.0,True,6,0.787,0,True,0
902019,0,Cash loans,F,1,92100.0,224200.0,13488.4,Higher education,Married,,-14095,-520,4,1,97100.0,True,1,0.649,0,True,0
902020,0,Cash loans,F,0,135700.0,723600.0,67229.9,Secondary / secondary special,Married,,-22041,-1544,3,1,173200.0,True,0,0.0,0,False,0
902021,0,Cash loans,M,2,388800.0,1354000.0,126428.7,Secondary / secondary special,Married,Low-skill Laborers,-19955,-844,3,1,541900.0,True,0,0.0,0,False,0
902022,0,Cash loans,M,0,81000.0,227900.0,6924.6,Secondary / secondary special,Married,Laborers,-12042,-439,3,0,803900.0,True,3,0.5,0,True,0
902023,0,Cash loans,F,0,194800.0,735900.0,51457.5,Higher education,Civil marriage,Managers,-20131,-95,3,2,85000.0,True,5,0.526,1,True,1
902024,0,Cash loans,M,0,98100.0,428500.0,14614.0,Secondary / secondary special,Separated,Medicine staff,-14312,-1925,5,3,60000.0,True,2,0.851,1,True,0
902025,0,Cash loans,F,0,171100.0,397300.0,24758.8,Secondary / secondary special,Married,,-17437,-4249,1,0,125800.0,True,2,0.598,0,True,0
902026,0,Cash loans,M,0,449900.0,2195600.0,131878.4,Higher education,Married,,-14153,-3637,2,0,45700.0,True,3,0.575,0,True,0
902027,0,Cash loans,F,1,208000.0,681400.0,19928.0,Secondary / secondary special,Widow,,-16803,-3138,1,1,594000.0,True,2,0.563,0,True,0
902028,0,Cash loans,M,0,151000.0,704700.0,23134.4,Secondary / secondary special,Married,Managers,-20451,-1806,2,0,256800.0,True,5,0.638,3,True,0
902029,0,Cash loans,M,1,87000.0,192000.0,6478.7,Secondary / secondary special,Married,Laborers,-20474,-4502,8,4,149300.0,True,0,0.0,0,False,1
902030,0,Cash loans,M,0,128200.0,224600.0,5932.3,Higher education,Married,Laborers,-20860,-295,4,3,513200.0,True,4,0.661,0,True,0
902031,0,Cash loans,F,0,105500.0,234900.0,6505.8,Secondary / secondary special,Married,,-14515,-203,2,2,351200.0,True,1,0.705,0,True,0
902032,0,Cash loans,M,0,67800.0,156800.0,4428.8,Secondary / secondary special,Married,,-19762,-187,6,3,438100.0,True,4,0.553,1,True,1
902033,0,Cash loans,F,0,48300.0,238000.0,16898.8,Higher education,Married,Laborers,-11847,-1274,7,5,276200.0,True,4,0.866,2,True,0
902034,0,Cash loans,F,0,92400.0,343400.0,22924.9,Higher education,Married,,-16029,-294,5,3,711600.0,True,4,0.604,0,True,0
902035,0,Cash loans,M,0,137800.0,680500.0,17244.2,Secondary / secondary special,Civil marriage,Drivers,-17881,-1587,8,5,33200.0,True,0,0.0,0,False,1
902036,0,Cash loans,F,2,245000.0,1191000.0,43633.1,Secondary / secondary special,Married,Cleaning staff,-19692,-1362,3,1,266500.0,True,3,0.888,0,True,1
902037,0,Cash loans,F,0,96800.0,252000.0,9515.9,Secondary / secondary special,Civil marriage,Security staff,-23643,-2203,0,0,0.0,False,0,0.0,0,False,0
902038,0,Cash loans,F,0,154100.0,862800.0,34277.8,Secondary / secondary special,Single / not married,Laborers,-13004,-1858,5,1,105800.0,True,1,0.707,1,True,0
902039,0,Cash loans,F,3,59800.0,296700.0,9250.5,Secondary / secondary special,Married,,-22474,-2235,2,2,80000.0,True,2,0.322,0,True,1
902040,0,Revolving loans,F,0,93800.0,176700.0,6347.1,Higher education,Widow,Laborers,-13115,-609,5,1,99900.0,True,4,0.673,0,True,0
902041,1,Cash loans,M,0,41200.0,167900.0,11581.9,Secondary / secondary special,Married,,-17334,-916,2,1,150300.0,True,2,0.685,0,True,3
902042,0,Cash loans,F,0,427800.0,1436200.0,109854.3,Secondary / secondary special,Married,Cooking staff,-22173,-3262,2,1,492500.0,True,3,0.827,0,True,2
902043,0,Cash loans,F,0,154600.0,551600.0,28902.5,Secondary / secondary special,Married,Core staff,-20334,-1960,5,2,151000.0,True,5,0.856,1,True,0
902044,0,Cash loans,F,0,152100.0,479400.0,13279.2,Higher education,Married,,-22782,-1350,0,0,0.0,False,0,0.0,0,False,2
902045,0,Cash loans,F,0,183000.0,683200.0,30960.5,Secondary / secondary special,Married,Drivers,-21941,-5768,0,0,0.0,False,3,0.306,1,True,1
902046,0,Cash loans,F,0,496600.0,1539600.0,42567.6,Secondary / secondary special,Separated,,-12506,-381,4,1,420400.0,True,2,0.714,0,True,0
902047,0,Cash loans,F,1,112600.0,403400.0,14840.1,Secondary / secondary special,Separated,Drivers,-25061,-5828,3,0,158300.0,True,1,0.56,0,True,0
902048,0,Cash loans,M,1,85700.0,338600.0,8937.4,Lower secondary,Married,Laborers,-24081,-13,4,0,114800.0,True,3,0.468,0,True,1
902049,0,Cash loans,M,1,380600.0,1822200.0,49878.0,Secondary / secondary special,Married,Accountants,-15201,-754,4,4,34800.0,True,7,0.134,1,True,0
902050,0,Cash loans,F,0,75700.0,165200.0,7763.5,Secondary / secondary special,Married,Low-skill Laborers,-8492,-182,6,2,10300.0,True,2,0.916,0,True,0
902051,1,Cash loans,F,0,267900.0,562800.0,21210.1,Higher education,Married,Laborers,-12982,-4094,0,0,0.0,False,1,0.328,0,True,1
902052,1,Cash loans,F,0,134900.0,504600.0,16125.8,Secondary / secondary special,Married,Sales staff,-22314,-380,2,0,9300.0,True,3,0.861,0,True,1
902053,0,Cash loans,F,2,173900.0,632500.0,55630.6,Secondary / secondary special,Married,,-24324,-109,3,0,135300.0,True,2,0.908,2,True,1
902054,0,Cash loans,F,0,68300.0,275800.0,18638.8,Secondary / secondary special,Married,Drivers,-22235,-5973,4,1,310400.0,True,2,0.65,0,True,0
902055,0,Cash loans,F,0,512100.0,2181700.0,68388.9,Secondary / secondary special,Married,Sales staff,-14615,-3889,2,1,153900.0,True,1,0.785,0,True,0
902056,0,Cash loans,F,0,115600.0,316000.0,8441.0,Secondary / secondary special,Single / not married,Low-skill Laborers,-8655,-2085,4,1,6700.0,True,4,0.906,1,True,0
902057,1,Revolving loans,F,0,98600.0,435300.0,22779.3,Secondary / secondary special,Married,Medicine staff,-16733,-2084,0,0,0.0,False,1,0.741,0,True,3
902058,0,Revolving loans,M,1,184200.0,687200.0,31493.4,Secondary / secondary special,Married,,-14259,-2488,3,1,266200.0,True,4,0.717,0,True,0
902059,0,Cash loans,F,0,101400.0,378400.0,10443.6,Higher education,Separated,,-9819,-2763,5,4,592700.0,True,3,0.949,0,True,2
902060,0,Cash loans,F,0,173100.0,722300.0,40160.1,Higher education,Single / not married,Core staff,-9519,-1191,2,1,260600.0,True,3,0.615,0,True,0
902061,0,Cash loans,M,0,74500.0,317000.0,8390.1,Secondary / secondary special,Married,Laborers,-10346,-3776,0,0,0.0,False,2,0.489,0,True,1
902062,0,Cash loans,F,0,150600.0,644000.0,45246.4,Secondary / secondary special,Married,,-11271,-2635,3,0,245400.0,True,2,0.635,0,True,0
902063,0,Cash loans,F,0,103600.0,542600.0,30895.0,Secondary / secondary special,Single / not married,Sales staff,-20871,-1039,2,1,1113100.0,True,2,0.94,0,True,0
902064,1,Cash loans,F,0,94600.0,354500.0,32043.3,Academic degree,Single / not married,Sales staff,-14352,-2607,4,0,150800.0,True,3,0.937,0,True,3
902065,0,Revolving loans,M,0,87400.0,501200.0,39141.2,Secondary / secondary special,Married,Sales staff,-15320,-7447,6,2,28500.0,True,2,0.944,0,True,1
902066,0,Cash loans,F,0,218000.0,1255400.0,71115.4,Secondary / secondary special,Married,,-18148,-586,0,0,0.0,False,1,0.623,0,True,0
902067,0,Cash loans,F,1,117500.0,353600.0,11924.1,Higher education,Married,,-24486,-110,3,1,64400.0,True,2,0.878,0,True,0
902068,0,Cash loans,F,0,127700.0,698000.0,43554.1,Secondary / secondary special,Married,,-20918,-2089,0,0,0.0,False,4,0.552,0,True,0
902069,0,Cash loans,F,2,173300.0,588200.0,15406.3,Secondary / secondary special,Separated,Managers,-18977,-538,5,3,66900.0,True,3,0.51,0,True,0
902070,0,Revolving loans,F,0,247600.0,1457000.0,71212.3,Secondary / secondary special,Married,Laborers,-20696,-3273,4,0,3043400.0,True,2,0.824,0,True,0
902071,0,Cash loans,F,0,88200.0,500400.0,19577.6,Higher education,Married,Laborers,-20267,-3457,0,0,0.0,False,0,0.0,0,False,0
902072,0,Cash loans,F,1,156300.0,543600.0,18151.0,Higher education,Separated,Low-skill Laborers,-19758,-3152,4,2,83900.0,True,1,0.7,0,True,0
902073,0,Cash loans,F,0,88800.0,272800.0,19360.5,Secondary / secondary special,Married,Security staff,-16362,-618,5,2,3142700.0,True,4,0.692,0,True,0
902074,0,Cash loans,M,1,126100.0,578400.0,18882.7,Secondary / secondary special,Widow,,-17596,-4345,2,0,272400.0,True,3,0.742,0,True,0
902075,0,Cash loans,F,0,238500.0,752200.0,55239.8,Higher education,Civil marriage,Drivers,-15750,-4740,4,2,211400.0,True,1,0.569,0,True,0
902076,0,Cash loans,F,0,43300.0,193600.0,5565.1,Secondary / secondary special,Single / not married,,-14584,-6014,4,1,260900.0,True,1,0.6,0,True,0
902077,0,Cash loans,F,0,88300.0,299900.0,12170.1,Secondary / secondary special,Single / not married,Managers,-12408,-2959,0,0,0.0,False,1,0.546,0,True,1
902078,0,Cash loans,F,0,124700.0,468700.0,36958.3,Higher education,Civil marriage,,-13888,-3405,5,4,86300.0,True,3,0.806,1,True,0
902079,0,Cash loans,F,0,169300.0,542500.0,17371.6,Higher education,Married,,-15172,-92,3,2,205100.0,True,1,0.907,0,True,1
902080,0,Cash loans,F,1,257600.0,1309900.0,106518.7,Secondary / secondary special,Single / not married,Cooking staff,-17815,-7179,1,0,263200.0,True,3,0.826,0,True,1
902081,0,Cash loans,M,1,59900.0,252000.0,6422.7,Secondary / secondary special,Married,Sales staff,-16422,-1201,4,2,22400.0,True,2,0.654,0,True,0
902082,0,Cash loans,F,0,284100.0,1299600.0,55047.7,Higher education,Civil marriage,Laborers,-9556,-2649,6,2,86900.0,True,1,0.819,0,True,0
902083,0,Cash loans,F,0,181600.0,943300.0,43900.0,Secondary / secondary special,Married,Medicine staff,-13621,-1425,4,0,22200.0,True,1,0.851,0,True,2
902084,0,Cash loans,M,1,124100.0,630800.0,32453.0,Secondary / secondary special,Single / not married,,-14255,-959,7,1,53300.0,True,2,0.911,2,True,0
902085,0,Cash loans,F,0,67200.0,254900.0,10848.0,Secondary / secondary special,Married,,-20050,-6917,6,3,254800.0,True,2,0.791,0,True,0
902086,0,Cash loans,F,0,105200.0,278100.0,8317.7,Secondary / secondary special,Married,Laborers,-13497,-1062,3,0,89400.0,True,7,0.955,0,True,0
902087,0,Cash loans,M,1,233700.0,732700.0,28615.9,Secondary / secondary special,Civil marriage,Managers,-7804,-713,4,3,110200.0,True,6,0.657,1,True,0
902088,0,Revolving loans,F,0,141900.0,565400.0,19297.3,Higher education,Married,Core staff,-9142,-1607,3,0,7200.0,True,3,0.98,0,True,1
902089,0,Cash loans,F,0,127900.0,329300.0,28093.1,Higher education,Married,Laborers,-16372,-194,2,1,32500.0,True,4,0.45,2,True,1
902090,0,Cash loans,F,1,86100.0,431700.0,12143.3,Secondary / secondary special,Single / not married,Sales staff,-10967,-167,4,2,39900.0,True,4,0.735,1,True,2
902091,0,Cash loans,F,0,202100.0,511700.0,19793.4,Secondary / secondary special,Married,Sales staff,-16330,-1609,4,4,21700.0,True,3,0.76,0,True,0
902092,0,Cash loans,F,1,129900.0,390800.0,15196.3,Academic degree,Married,Laborers,-17725,-2050,2,0,176800.0,True,4,0.909,1,True,0
902093,0,Cash loans,M,0,124400.0,540800.0,30778.8,Secondary / secondary special,Married,,-24018,-4126,3,1,157300.0,True,4,0.897,0,True,1
902094,0,Cash loans,M,0,133500.0,619400.0,50282.6,Secondary / secondary special,Separated,,-19150,-1371,2,1,362000.0,True,4,0.91,1,True,0
902095,0,Cash loans,F,1,101400.0,332200.0,16542.2,Secondary / secondary special,Married,Managers,-8208,-1638,0,0,0.0,False,0,0.0,0,False,0
902096,0,Cash loans,M,2,93100.0,456200.0,13202.2,Secondary / secondary special,Married,High skill tech staff,-14335,-4808,2,1,678900.0,True,1,0.689,0,True,0
902097,1,Cash loans,M,0,65500.0,364100.0,13785.9,Secondary / secondary special,Widow,Laborers,-21566,-5022,3,1,221300.0,True,4,0.587,1,True,0
902098,0,Revolving loans,F,0,102700.0,230000.0,12843.1,Higher education,Civil marriage,Laborers,-12230,-538,5,0,184900.0,True,4,0.595,0,True,0
902099,0,Cash loans,F,0,56900.0,319900.0,11510.2,Secondary / secondary special,Single / not married,Core staff,-23870,-1881,5,3,204500.0,True,3,0.616,1,True,0
902100,0,Cash loans,F,0,178500.0,700000.0,34081.6,Secondary / secondary special,Married,,-16933,-1524,6,3,49200.0,True,1,0.885,0,True,0
902101,0,Cash loans,F,0,100300.0,353000.0,21124.1,Higher education,Civil marriage,Sales staff,-9284,-1376,6,1,202100.0,True,6,0.607,0,True,0
902102,0,Cash loans,M,0,115100.0,584900.0,18166.5,Secondary / secondary special,Separated,Laborers,-11899,-1195,6,3,85100.0,True,3,0.935,0,True,0
902103,0,Revolving loans,M,0,137400.0,690900.0,46006.3,Secondary / secondary special,Separated,Laborers,-23543,-425,6,2,38800.0,True,3,0.577,0,True,0
902104,0,Cash loans,M,0,93700.0,428300.0,15548.4,Higher education,Married,,-25035,-4851,0,0,0.0,False,1,0.823,0,True,0
902105,0,Cash loans,F,0,77800.0,259700.0,8113.0,Secondary / secondary special,Single / not married,Cooking staff,-22785,-457,5,1,10400.0,True,1,0.634,0,True,1
902106,0,Cash loans,F,0,156400.0,422700.0,35673.1,Secondary / secondary special,Single / not married,,-13283,-703,4,1,113100.0,True,0,0.0,0,False,0
902107,0,Cash loans,F,0,360000.0,1123800.0,36402.3,Secondary / secondary special,Civil marriage,,-21134,-141,3,0,70800.0,True,0,0.0,0,False,1
902108,0,Cash loans,F,1,220700.0,900400.0,87049.2,Secondary / secondary special,Single / not married,Laborers,-11558,-1401,0,0,0.0,False,4,0.648,0,True,0
902109,0,Cash loans,F,1,265500.0,1072100.0,31207.2,Secondary / secondary special,Married,Drivers,-14401,-3651,3,1,42000.0,True,2,0.357,0,True,2
902110,0,Revolving loans,F,0,73100.0,413600.0,22547.8,Higher education,Single / not married,Drivers,-19879,-66,9,2,80700.0,True,2,0.635,0,True,0
902111,0,Cash loans,F,1,127200.0,452200.0,30951.1,Secondary / secondary special,Married,Sales staff,-24640,-109,7,2,44800.0,True,4,0.938,0,True,1
902112,0,Cash loans,F,0,126800.0,570600.0,41018.7,Secondary / secondary special,Married,Sales staff,-15359,-2097,7,2,166000.0,True,2,0.489,1,True,0
902113,0,Cash loans,F,1,286000.0,1278500.0,55415.6,Higher education,Married,Laborers,-16352,-326,5,0,337300.0,True,5,0.893,0,True,1
902114,0,Cash loans,F,0,221400.0,1061100.0,56913.1,Secondary / secondary special,Married,,-11522,-749,2,1,87600.0,True,0,0.0,0,False,0
902115,1,Cash loans,M,2,129000.0,769000.0,31957.0,Higher education,Married,,-14729,-1243,2,1,496600.0,True,5,0.605,2,True,4
902116,0,Cash loans,F,0,44600.0,227900.0,6443.9,Higher education,Married,Laborers,-8769,-899,0,0,0.0,False,2,0.355,0,True,1
902117,0,Cash loans,F,0,78400.0,131600.0,10008.3,Secondary / secondary special,Single / not married,Sales staff,-22707,-374,6,3,17900.0,True,2,0.93,2,True,0
902118,0,Cash loans,F,1,192100.0,989700.0,55551.5,Secondary / secondary special,Widow,Core staff,-8073,-42,4,3,671000.0,True,2,0.768,1,True,1
902119,0,Revolving loans,F,0,119300.0,715700.0,53412.7,Secondary / secondary special,Married,Low-skill Laborers,-19640,-3223,6,2,15800.0,True,3,0.918,1,True,1
902120,0,Cash loans,F,0,132500.0,221400.0,7605.0,Higher education,Married,Sales staff,-12451,-2723,3,1,81000.0,True,2,0.601,1,True,1
902121,1,Cash loans,M,1,190300.0,796900.0,27774.4,Secondary / secondary special,Married,Core staff,-16006,-2367,2,1,355000.0,True,5,0.459,1,True,1
902122,0,Cash loans,F,1,246500.0,1034600.0,29180.9,Higher education,Civil marriage,Cleaning staff,-12597,-242,8,3,586100.0,True,1,0.641,0,True,0
902123,0,Cash loans,F,0,94800.0,366100.0,11481.6,Higher education,Married,,-14674,-191,2,1,125400.0,True,3,0.557,2,True,1
902124,0,Cash loans,F,0,188200.0,1023600.0,33036.7,Secondary / secondary special,Married,Laborers,-17244,-262,5,2,79800.0,True,2,0.721,0,True,1
902125,0,Cash loans,F,0,313400.0,1618500.0,109244.3,Incomplete higher,Married,Managers,-18893,-7273,2,0,1510800.0,True,3,0.359,1,True,2
902126,0,Cash loans,M,0,285900.0,650200.0,18805.3,Secondary / secondary special,Married,Sales staff,-24138,-272,3,1,412300.0,True,4,0.519,0,True,1
902127,1,Cash loans,M,0,107400.0,210900.0,20637.5,Secondary / secondary special,Single / not married,Medicine staff,-13485,-2690,3,1,489900.0,True,2,0.858,0,True,0
902128,0,Cash loans,F,0,162200.0,364900.0,11603.3,Secondary / secondary special,Single / not married,Sales staff,-17911,-1870,2,0,252700.0,True,1,0.436,0,True,0
902129,0,Cash loans,F,0,203800.0,1118900.0,32491.1,Secondary / secondary special,Married,Security staff,-23463,-6177,4,2,291500.0,True,2,0.66,0,True,0
902130,0,Revolving loans,F,1,141400.0,274700.0,16353.3,Secondary / secondary special,Married,,-12749,-5127,4,3,199100.0,True,4,0.712,1,True,0
902131,0,Cash loans,F,0,123600.0,544800.0,28149.6,Secondary / secondary special,Married,Drivers,-22820,-685,4,2,129700.0,True,5,0.821,1,True,0
902132,0,Cash loans,F,1,58900.0,269500.0,15611.4,Secondary / secondary special,Widow,,-24441,-908,5,2,19500.0,True,3,0.887,0,True,2
902133,0,Cash loans,M,0,90800.0,225300.0,6514.2,Higher education,Single / not married,,-22513,-1699,0,0,0.0,False,2,0.692,1,True,2
902134,0,Cash loans,M,1,98900.0,250600.0,11075.7,Higher education,Civil marriage,,-17648,-9531,0,0,0.0,False,1,0.379,0,True,0
902135,0,Revolving loans,F,0,74500.0,391900.0,18747.7,Secondary / secondary special,Widow,Sales staff,-20316,-11855,4,0,562100.0,True,2,0.654,1,True,1
902136,0,Cash loans,M,2,147900.0,501400.0,20001.7,Lower secondary,Married,,-16093,-543,4,2,182700.0,True,4,0.845,1,True,1
902137,0,Cash loans,F,0,215900.0,809100.0,25350.9,Higher education,Married,,-18128,-638,5,4,44600.0,True,0,0.0,0,False,1
902138,0,Cash loans,F,0,113500.0,373100.0,12514.0,Higher education,Single / not married,Core staff,-24737,-7035,5,3,187000.0,True,2,0.888,0,True,1
902139,0,Cash loans,F,0,46500.0,108100.0,3461.1,Secondary / secondary special,Married,Laborers,-12064,-1989,3,2,227100.0,True,4,0.971,0,True,0
902140,1,Cash loans,F,0,132000.0,458900.0,11943.2,Secondary / secondary special,Married,Laborers,-21550,-190,4,2,18400.0,True,1,0.809,0,True,1
902141,1,Revolving loans,F,0,160600.0,435500.0,24668.6,Secondary / secondary special,Single / not married,Sales staff,-16534,-1279,0,0,0.0,False,2,0.897,0,True,3
902142,0,Cash loans,M,1,155200.0,442400.0,27297.1,Secondary / secondary special,Married,Accountants,-10763,-125,4,2,386800.0,True,3,0.63,0,True,0
902143,0,Cash loans,F,2,97600.0,235000.0,7967.2,Secondary / secondary special,Married,Managers,-18939,-3497,3,1,46600.0,True,3,0.832,1,True,0
902144,0,Cash loans,F,0,76600.0,330900.0,23008.5,Secondary / secondary special,Married,Sales staff,-21548,-372,6,3,136600.0,True,5,0.802,1,True,0
902145,0,Cash loans,F,1,218100.0,608700.0,20772.0,Secondary / secondary special,Married,High skill tech staff,-17629,-3744,2,1,103900.0,True,3,0.746,2,True,0
902146,0,Cash loans,F,1,166900.0,374800.0,9689.6,Secondary / secondary special,Married,Accountants,-22336,-5318,0,0,0.0,False,1,0.786,0,True,3
902147,1,Cash loans,F,0,99600.0,511700.0,21542.0,Secondary / secondary special,Married,Laborers,-14075,-3174,3,1,80200.0,True,2,0.589,1,True,3
902148,1,Cash loans,F,0,66100.0,270400.0,16446.5,Secondary / secondary special,Married,,-23674,-2814,0,0,0.0,False,3,0.698,0,True,0
902149,0,Cash loans,F,0,156500.0,839600.0,21071.0,Secondary / secondary special,Widow,,-19023,-904,3,1,131500.0,True,0,0.0,0,False,0
902150,0,Cash loans,F,1,89400.0,448500.0,20872.3,Higher education,Married,Core staff,-21736,-2603,3,2,47400.0,True,5,0.709,1,True,0
902151,0,Cash loans,F,0,169500.0,537900.0,40093.6,Higher education,Civil marriage,Cooking staff,-12447,-2058,5,1,432400.0,True,3,0.745,0,True,0
902152,0,Cash loans,F,1,151500.0,610200.0,27139.9,Higher education,Widow,,-15481,-3267,4,1,134800.0,True,3,0.756,0,True,1
902153,1,Cash loans,M,0,395500.0,2349900.0,186059.6,Higher education,Married,Sales staff,-23601,-23,5,1,40400.0,True,1,0.92,0,True,2
902154,0,Cash loans,F,1,134700.0,419100.0,33538.9,Secondary / secondary special,Married,,-8556,-1845,4,2,66600.0,True,4,0.458,0,True,0
902155,0,Cash loans,M,1,380700.0,981400.0,85895.8,Secondary / secondary special,Separated,Sales staff,-14742,-152,7,4,89100.0,True,4,0.664,2,True,0
902156,0,Cash loans,F,1,145900.0,326000.0,13798.1,Secondary / secondary special,Married,Accountants,-21336,-1639,2,1,104900.0,True,3,0.83,1,True,1
902157,0,Cash loans,F,1,100300.0,574700.0,24177.3,Higher education,Married,Drivers,-20696,-943,5,2,24300.0,True,2,0.488,0,True,0
902158,0,Revolving loans,M,1,82600.0,216700.0,6771.3,Secondary / secondary special,Married,Low-skill Laborers,-22585,-930,5,2,41000.0,True,1,0.781,0,True,0
902159,0,Cash loans,F,0,90300.0,512400.0,19464.7,Secondary / secondary special,Single / not married,Laborers,-20619,-2244,1,0,198100.0,True,2,0.573,0,True,0
902160,0,Cash loans,M,2,173500.0,722300.0,20173.3,Higher education,Civil marriage,Core staff,-24258,-972,1,0,601300.0,True,0,0.0,0,False,0
902161,0,Cash loans,F,0,149300.0,620400.0,17144.3,Secondary / secondary special,Married,Medicine staff,-16394,-2868,3,2,83200.0,True,2,0.819,1,True,0
902162,0,Cash loans,F,1,55800.0,184200.0,12176.4,Secondary / secondary special,Married,Managers,-18602,-2207,3,2,162700.0,True,3,0.834,0,True,0
902163,0,Cash loans,F,1,233200.0,765300.0,68098.9,Higher education,Married,Cleaning staff,-22516,-243,6,3,1913100.0,True,1,0.748,0,True,1
902164,0,Cash loans,M,0,293000.0,862400.0,27650.0,Secondary / secondary special,Married,,-19958,-1904,8,5,191400.0,True,1,0.462,0,True,2
902165,0,Cash loans,F,0,55500.0,265400.0,25768.3,Higher education,Married,,-9453,-172,0,0,0.0,False,2,0.868,0,True,0
902166,0,Cash loans,M,1,232200.0,1120200.0,51347.0,Secondary / secondary special,Separated,,-14094,-1831,4,1,272400.0,True,2,0.77,0,True,0
902167,0,Cash loans,F,2,324800.0,1263600.0,108742.9,Secondary / secondary special,Married,Accountants,-17346,-2129,0,0,0.0,False,2,0.963,0,True,0
902168,0,Cash loans,M,1,57000.0,200700.0,8444.7,Secondary / secondary special,Married,,-20887,-4047,5,1,90900.0,True,5,0.781,0,True,0
902169,0,Cash loans,M,0,110800.0,483100.0,20565.8,Secondary / secondary special,Married,Drivers,-17188,-953,3,1,42200.0,True,3,0.837,1,True,0
902170,0,Cash loans,M,0,91500.0,339600.0,9600.7,Secondary / secondary special,Single / not married,Laborers,-21287,-952,3,3,361800.0,True,2,0.589,0,True,1
902171,0,Cash loans,F,0,227800.0,1186600.0,40404.6,Secondary / secondary special,Separated,Managers,-22339,-2997,5,3,7400.0,True,0,0.0,0,False,2
902172,0,Cash loans,M,0,113800.0,204100.0,9245.7,Secondary / secondary special,Married,Managers,-12310,-2328,1,1,91700.0,True,2,0.75,1,True,1
902173,0,Cash loans,F,0,111500.0,620100.0,24528.7,Secondary / secondary special,Married,Laborers,-18459,-4491,5,2,99000.0,True,2,0.593,0,True,0
902174,0,Cash loans,M,0,172800.0,667000.0,25194.6,Secondary / secondary special,Widow,,-17425,-1536,10,7,67400.0,True,4,0.638,0,True,0
902175,0,Cash loans,M,0,305300.0,1157500.0,68961.5,Secondary / secondary special,Married,Core staff,-11647,-619,2,1,130400.0,True,3,0.592,0,True,1
902176,0,Cash loans,F,1,135800.0,442600.0,13306.5,Secondary / secondary special,Civil marriage,Cleaning staff,-16247,-569,5,2,37300.0,True,0,0.0,0,False,1
902177,0,Revolving loans,F,2,110600.0,430800.0,17938.0,Secondary / secondary special,Widow,,-17275,-783,6,3,270300.0,True,2,0.813,1,True,0
902178,0,Revolving loans,F,0,121400.0,302500.0,10382.6,Secondary / secondary special,Civil marriage,,-21984,-4482,3,1,3652000.0,True,4,0.853,2,True,0
902179,0,Cash loans,F,0,194600.0,727400.0,66396.3,Incomplete higher,Married,Accountants,-15741,-2949,1,1,54400.0,True,1,0.699,1,True,0
902180,0,Cash loans,F,1,71900.0,236700.0,17761.8,Secondary / secondary special,Single / not married,,-9082,-943,0,0,0.0,False,3,0.332,0,True,0
902181,0,Cash loans,M,1,138900.0,392100.0,14162.1,Higher education,Married,,-16202,-4025,7,2,175800.0,True,2,0.876,0,True,0
902182,0,Cash loans,M,0,87600.0,215000.0,6650.8,Secondary / secondary special,Married,Accountants,-22345,-417,0,0,0.0,False,1,0.856,0,True,1
902183,0,Cash loans,M,0,76700.0,412000.0,20994.7,Secondary / secondary special,Married,Drivers,-17673,-5765,4,3,89000.0,True,1,0.761,0,True,0
902184,1,Revolving loans,F,0,52900.0,281700.0,7341.3,Secondary / secondary special,Married,,-13251,-241,2,2,150500.0,True,6,0.787,1,True,1
902185,1,Cash loans,M,1,108200.0,398500.0,11232.0,Secondary / secondary special,Widow,Cleaning staff,-23800,-4751,3,2,188200.0,True,8,0.682,3,True,1
902186,0,Cash loans,M,0,240100.0,610200.0,23711.2,Higher education,Single / not married,Managers,-10392,-631,5,0,360400.0,True,2,0.895,0,True,1
902187,0,Revolving loans,M,0,51900.0,183000.0,6267.8,Higher education,Married,,-13391,-2993,8,2,333600.0,True,1,0.876,0,True,0
902188,0,Cash loans,F,0,183600.0,1040200.0,37424.0,Secondary / secondary special,Married,Laborers,-15323,-216,6,4,613100.0,True,3,0.775,0,True,1
